GeoFIPS,GeoName,LineCode,Description,2024
" ""28700""","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",1.0,RPPs: All items ,86.447
" ""28700""","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.235
" ""28700""","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",3-5,RPPs: Services,76.07100000000001
" ""28740""","Kingston, NY (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.709
" ""28740""","Kingston, NY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,99.693
" ""28740""","Kingston, NY (Metropolitan Statistical Area)",3-5,RPPs: Services,113.84066666666666
" ""28880""","Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",1.0,RPPs: All items ,109.422
" ""28880""","Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,110.254
" ""28880""","Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",3-5,RPPs: Services,119.68766666666666
" ""28940""","Knoxville, TN (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.569
" ""28940""","Knoxville, TN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.247
" ""28940""","Knoxville, TN (Metropolitan Statistical Area)",3-5,RPPs: Services,83.26466666666666
" ""29020""","Kokomo, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.648
" ""29020""","Kokomo, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""29020""","Kokomo, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,81.55000000000001
" ""29100""","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.769
" ""29100""","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.8
" ""29100""","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",3-5,RPPs: Services,86.12
" ""29180""","Lafayette, LA (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.209
" ""29180""","Lafayette, LA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.691
" ""29180""","Lafayette, LA (Metropolitan Statistical Area)",3-5,RPPs: Services,75.255
" ""29200""","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.43
" ""29200""","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""29200""","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,87.32099999999998
" ""29340""","Lake Charles, LA (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.852
" ""29340""","Lake Charles, LA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.691
" ""29340""","Lake Charles, LA (Metropolitan Statistical Area)",3-5,RPPs: Services,73.06633333333333
" ""29420""","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.098
" ""29420""","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.237
" ""29420""","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",3-5,RPPs: Services,89.44466666666666
" ""29460""","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.141
" ""29460""","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""29460""","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,93.89633333333332
" ""29540""","Lancaster, PA (Metropolitan Statistical Area)",1.0,RPPs: All items ,98.257
" ""29540""","Lancaster, PA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.684
" ""29540""","Lancaster, PA (Metropolitan Statistical Area)",3-5,RPPs: Services,99.60199999999999
" ""29620""","Lansing-East Lansing, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.991
" ""29620""","Lansing-East Lansing, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""29620""","Lansing-East Lansing, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,92.85066666666667
" ""29700""","Laredo, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,86.956
" ""29700""","Laredo, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""29700""","Laredo, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,78.86666666666667
" ""29740""","Las Cruces, NM (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.212
" ""29740""","Las Cruces, NM (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.144
" ""29740""","Las Cruces, NM (Metropolitan Statistical Area)",3-5,RPPs: Services,79.81333333333333
" ""29820""","Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.215
" ""29820""","Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.271
" ""29820""","Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",3-5,RPPs: Services,101.64266666666667
" ""29940""","Lawrence, KS (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.243
" ""29940""","Lawrence, KS (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.027
" ""29940""","Lawrence, KS (Metropolitan Statistical Area)",3-5,RPPs: Services,84.91433333333333
" ""30020""","Lawton, OK (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.941
" ""30020""","Lawton, OK (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.778
" ""30020""","Lawton, OK (Metropolitan Statistical Area)",3-5,RPPs: Services,75.27633333333334
" ""30140""","Lebanon, PA (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.214
" ""30140""","Lebanon, PA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.684
" ""30140""","Lebanon, PA (Metropolitan Statistical Area)",3-5,RPPs: Services,90.73633333333333
" ""30300""","Lewiston, ID-WA (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.16
" ""30300""","Lewiston, ID-WA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.217
" ""30300""","Lewiston, ID-WA (Metropolitan Statistical Area)",3-5,RPPs: Services,81.29299999999999
" ""30340""","Lewiston-Auburn, ME (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.736
" ""30340""","Lewiston-Auburn, ME (Metropolitan Statistical Area)",2.0, RPPs: Goods ,97.171
" ""30340""","Lewiston-Auburn, ME (Metropolitan Statistical Area)",3-5,RPPs: Services,102.19166666666666
" ""30500""","Lexington Park, MD (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.76
" ""30500""","Lexington Park, MD (Metropolitan Statistical Area)",2.0, RPPs: Goods ,99.663
" ""30500""","Lexington Park, MD (Metropolitan Statistical Area)",3-5,RPPs: Services,103.51033333333334
" ""30460""","Lexington-Fayette, KY (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.889
" ""30460""","Lexington-Fayette, KY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.246
" ""30460""","Lexington-Fayette, KY (Metropolitan Statistical Area)",3-5,RPPs: Services,82.85733333333333
" ""30620""","Lima, OH (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.669
" ""30620""","Lima, OH (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.628
" ""30620""","Lima, OH (Metropolitan Statistical Area)",3-5,RPPs: Services,84.00933333333333
" ""30700""","Lincoln, NE (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.581
" ""30700""","Lincoln, NE (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.101
" ""30700""","Lincoln, NE (Metropolitan Statistical Area)",3-5,RPPs: Services,84.66833333333334
" ""30780""","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.364
" ""30780""","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.577
" ""30780""","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",3-5,RPPs: Services,79.40833333333335
" ""30860""","Logan, UT-ID (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.927
" ""30860""","Logan, UT-ID (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.43
" ""30860""","Logan, UT-ID (Metropolitan Statistical Area)",3-5,RPPs: Services,89.25866666666667
" ""30980""","Longview, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.485
" ""30980""","Longview, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""30980""","Longview, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,82.151
" ""31020""","Longview-Kelso, WA (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.545
" ""31020""","Longview-Kelso, WA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.028
" ""31020""","Longview-Kelso, WA (Metropolitan Statistical Area)",3-5,RPPs: Services,93.48766666666666
" ""31080""","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,113.566
" ""31080""","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,106.623
" ""31080""","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,144.46133333333333
" ""31140""","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.074
" ""31140""","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.23
" ""31140""","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",3-5,RPPs: Services,83.437
" ""31180""","Lubbock, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.317
" ""31180""","Lubbock, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""31180""","Lubbock, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,85.12166666666667
" ""31340""","Lynchburg, VA (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.363
" ""31340""","Lynchburg, VA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.773
" ""31340""","Lynchburg, VA (Metropolitan Statistical Area)",3-5,RPPs: Services,83.43266666666666
" ""31420""","Macon-Bibb County, GA (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.528
" ""31420""","Macon-Bibb County, GA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.269
" ""31420""","Macon-Bibb County, GA (Metropolitan Statistical Area)",3-5,RPPs: Services,82.355
" ""31540""","Madison, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.287
" ""31540""","Madison, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.787
" ""31540""","Madison, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,96.32800000000002
" ""31700""","Manchester-Nashua, NH (Metropolitan Statistical Area)",1.0,RPPs: All items ,105.657
" ""31700""","Manchester-Nashua, NH (Metropolitan Statistical Area)",2.0, RPPs: Goods ,97.687
" ""31700""","Manchester-Nashua, NH (Metropolitan Statistical Area)",3-5,RPPs: Services,123.81400000000001
" ""31740""","Manhattan, KS (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.162
" ""31740""","Manhattan, KS (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.027
" ""31740""","Manhattan, KS (Metropolitan Statistical Area)",3-5,RPPs: Services,84.71733333333333
" ""31860""","Mankato, MN (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.955
" ""31860""","Mankato, MN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,95.433
" ""31860""","Mankato, MN (Metropolitan Statistical Area)",3-5,RPPs: Services,86.37566666666667
" ""31900""","Mansfield, OH (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.872
" ""31900""","Mansfield, OH (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.628
" ""31900""","Mansfield, OH (Metropolitan Statistical Area)",3-5,RPPs: Services,83.36766666666666
" ""32580""","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.895
" ""32580""","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""32580""","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,77.77266666666667
" ""32780""","Medford, OR (Metropolitan Statistical Area)",1.0,RPPs: All items ,101.433
" ""32780""","Medford, OR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.261
" ""32780""","Medford, OR (Metropolitan Statistical Area)",3-5,RPPs: Services,100.074
" ""32820""","Memphis, TN-MS-AR (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.179
" ""32820""","Memphis, TN-MS-AR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.221
" ""32820""","Memphis, TN-MS-AR (Metropolitan Statistical Area)",3-5,RPPs: Services,83.092
" ""32900""","Merced, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,98.275
" ""32900""","Merced, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.168
" ""32900""","Merced, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,112.41166666666668
" ""33100""","Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,114.155
" ""33100""","Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,103.556
" ""33100""","Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,120.633
" ""33140""","Michigan City-La Porte, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.682
" ""33140""","Michigan City-La Porte, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""33140""","Michigan City-La Porte, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,84.67133333333334
" ""33220""","Midland, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.921
" ""33220""","Midland, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""33220""","Midland, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,87.15466666666667
" ""33260""","Midland, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.783
" ""33260""","Midland, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""33260""","Midland, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,93.65899999999999
" ""33340""","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,96.937
" ""33340""","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.787
" ""33340""","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,96.03733333333334
" ""33460""","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,104.822
" ""33460""","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,103.065
" ""33460""","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",3-5,RPPs: Services,103.25
" ""33500""","Minot, ND (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.028
" ""33500""","Minot, ND (Metropolitan Statistical Area)",2.0, RPPs: Goods ,95.701
" ""33500""","Minot, ND (Metropolitan Statistical Area)",3-5,RPPs: Services,75.763
" ""33540""","Missoula, MT (Metropolitan Statistical Area)",1.0,RPPs: All items ,96.445
" ""33540""","Missoula, MT (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.006
" ""33540""","Missoula, MT (Metropolitan Statistical Area)",3-5,RPPs: Services,88.58033333333333
" ""33660""","Mobile, AL (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.098
" ""33660""","Mobile, AL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.397
" ""33660""","Mobile, AL (Metropolitan Statistical Area)",3-5,RPPs: Services,80.33133333333333
" ""33700""","Modesto, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,104.108
" ""33700""","Modesto, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.168
" ""33700""","Modesto, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,120.33399999999999
" ""33740""","Monroe, LA (Metropolitan Statistical Area)",1.0,RPPs: All items ,83.597
" ""33740""","Monroe, LA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.691
" ""33740""","Monroe, LA (Metropolitan Statistical Area)",3-5,RPPs: Services,70.245
" ""33780""","Monroe, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.492
" ""33780""","Monroe, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""33780""","Monroe, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,89.29433333333334
" ""33860""","Montgomery, AL (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.682
" ""33860""","Montgomery, AL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.397
" ""33860""","Montgomery, AL (Metropolitan Statistical Area)",3-5,RPPs: Services,81.98233333333333
" ""34060""","Morgantown, WV (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.323
" ""34060""","Morgantown, WV (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.27
" ""34060""","Morgantown, WV (Metropolitan Statistical Area)",3-5,RPPs: Services,87.15333333333335
" ""34100""","Morristown, TN (Metropolitan Statistical Area)",1.0,RPPs: All items ,86.364
" ""34100""","Morristown, TN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.247
" ""34100""","Morristown, TN (Metropolitan Statistical Area)",3-5,RPPs: Services,75.533
" ""34580""","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",1.0,RPPs: All items ,102.443
" ""34580""","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.028
" ""34580""","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",3-5,RPPs: Services,101.21499999999999
" ""34620""","Muncie, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.148
" ""34620""","Muncie, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""34620""","Muncie, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,81.01666666666667
" ""34740""","Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.519
" ""34740""","Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""34740""","Muskegon-Norton Shores, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,88.86566666666666
" ""34820""","Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.642
" ""34820""","Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.339
" ""34820""","Myrtle Beach-Conway-North Myrtle Beach, SC (Metropolitan Statistical Area)",3-5,RPPs: Services,89.79966666666667
" ""34900""","Napa, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,112.554
" ""34900""","Napa, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.168
" ""34900""","Napa, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,151.41433333333333
" ""34940""","Naples-Marco Island, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,103.2
" ""34940""","Naples-Marco Island, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""34940""","Naples-Marco Island, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,105.35533333333335
" ""34980""","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1.0,RPPs: All items ,96.338
" ""34980""","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.247
" ""34980""","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",3-5,RPPs: Services,90.57266666666668
" ""35300""","New Haven, CT (Metropolitan Statistical Area)",1.0,RPPs: All items ,104.559
" ""35300""","New Haven, CT (Metropolitan Statistical Area)",2.0, RPPs: Goods ,97.33
" ""35300""","New Haven, CT (Metropolitan Statistical Area)",3-5,RPPs: Services,123.933
" ""35380""","New Orleans-Metairie, LA (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.597
" ""35380""","New Orleans-Metairie, LA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.691
" ""35380""","New Orleans-Metairie, LA (Metropolitan Statistical Area)",3-5,RPPs: Services,84.315
" ""35620""","New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",1.0,RPPs: All items ,112.563
" ""35620""","New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",2.0, RPPs: Goods ,110.261
" ""35620""","New York-Newark-Jersey City, NY-NJ (Metropolitan Statistical Area)",3-5,RPPs: Services,127.15666666666668
" ""35660""","Niles, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.37
" ""35660""","Niles, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""35660""","Niles, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,89.039
" ""35840""","North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,102.417
" ""35840""","North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""35840""","North Port-Bradenton-Sarasota, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,104.995
" ""35980""","Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.445
" ""35980""","Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",2.0, RPPs: Goods ,97.33
" ""35980""","Norwich-New London-Willimantic, CT (Metropolitan Statistical Area)",3-5,RPPs: Services,114.959
" ""36100""","Ocala, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.234
" ""36100""","Ocala, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""36100""","Ocala, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,90.73433333333332
" ""36220""","Odessa, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.896
" ""36220""","Odessa, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""36220""","Odessa, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,89.603
" ""36260""","Ogden, UT (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.349
" ""36260""","Ogden, UT (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.446
" ""36260""","Ogden, UT (Metropolitan Statistical Area)",3-5,RPPs: Services,98.54666666666667
" ""36420""","Oklahoma City, OK (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.408
" ""36420""","Oklahoma City, OK (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.778
" ""36420""","Oklahoma City, OK (Metropolitan Statistical Area)",3-5,RPPs: Services,81.13666666666667
" ""36500""","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",1.0,RPPs: All items ,103.67
" ""36500""","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.028
" ""36500""","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",3-5,RPPs: Services,102.61733333333332
" ""36540""","Omaha, NE-IA (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.911
" ""36540""","Omaha, NE-IA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.063
" ""36540""","Omaha, NE-IA (Metropolitan Statistical Area)",3-5,RPPs: Services,85.25233333333334
" ""36740""","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,101.418
" ""36740""","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""36740""","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,103.14466666666665
" ""36780""","Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.929
" ""36780""","Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.787
" ""36780""","Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,88.15566666666666
" ""36980""","Owensboro, KY (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.61
" ""36980""","Owensboro, KY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.246
" ""36980""","Owensboro, KY (Metropolitan Statistical Area)",3-5,RPPs: Services,75.92066666666666
" ""37100""","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,110.534
" ""37100""","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.168
" ""37100""","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,141.42933333333335
" ""37140""","Paducah, KY-IL (Metropolitan Statistical Area)",1.0,RPPs: All items ,86.084
" ""37140""","Paducah, KY-IL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.025
" ""37140""","Paducah, KY-IL (Metropolitan Statistical Area)",3-5,RPPs: Services,74.188
" ""37340""","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.005
" ""37340""","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""37340""","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,99.553
" ""37460""","Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.296
" ""37460""","Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""37460""","Panama City-Panama City Beach, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,94.45866666666666
" ""37620""","Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.066
" ""37620""","Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.27
" ""37620""","Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3-5,RPPs: Services,79.52933333333333
" ""37860""","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.717
" ""37860""","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""37860""","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,95.37033333333333
" ""37900""","Peoria, IL (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.231
" ""37900""","Peoria, IL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.643
" ""37900""","Peoria, IL (Metropolitan Statistical Area)",3-5,RPPs: Services,84.61900000000001
" ""37980""","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1.0,RPPs: All items ,102.554
" ""37980""","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.833
" ""37980""","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3-5,RPPs: Services,110.194
" ""38060""","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1.0,RPPs: All items ,103.316
" ""38060""","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2.0, RPPs: Goods ,95.024
" ""38060""","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",3-5,RPPs: Services,106.19466666666666
" ""38240""","Pinehurst-Southern Pines, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.336
